id,lng,lat,nama_desa,curah_hujan,kemiringan,banjir_histori,claster
1465,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
1466,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
1467,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
1468,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
1469,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
1470,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
1471,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
1472,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
1473,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
1474,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
1475,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
1476,123.2324598,0.7244381,Mome,2681,1,2,Sedang
1477,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
1478,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
1479,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
1480,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
1481,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
1482,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
1483,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
1484,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
1485,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
1486,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
1487,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
1488,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
1489,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
1490,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
1491,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
1492,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
1493,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
1494,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
1495,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
1496,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
1497,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
1498,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
1499,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
1500,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
1501,123.1366502,0.9203082,Buko,2588,5,1,Sedang
1502,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
1503,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
1504,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
1505,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
1506,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
1507,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
1508,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
1509,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
1510,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
1511,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
1512,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
1513,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
1514,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
1515,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
1516,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
1517,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
1518,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
1519,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
1520,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
1521,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
1522,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
1523,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
1524,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
1525,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
1526,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
1527,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
1528,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
1529,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
1530,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
1531,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
1532,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
1533,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
1534,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
1535,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
1536,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
1537,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
1538,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
1539,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
1540,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
1541,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
1542,123.2983593,0.8991609,Langi,2973,3,2,Sedang
1543,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
1544,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
1545,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
1546,123.3194606,0.8587119,Paku,2677,7,2,Sedang
1547,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
1548,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
1549,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
1550,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
1551,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
1552,123.2598784,0.8956402,Tote,2845,6,2,Sedang
1553,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
1554,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
1555,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
1556,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
1557,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
1558,123.4854829,0.882902,Binuni,2693,6,2,Sedang
1559,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
1560,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
1561,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
1562,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
1563,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
1564,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
1565,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
1566,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
1567,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
1568,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
1569,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
1570,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
1571,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
1572,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
1573,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
1574,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
1575,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
1576,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
1577,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
1578,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
1579,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
1580,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
1581,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
1582,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
1583,123.2324598,0.7244381,Mome,2681,1,2,Sedang
1584,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
1585,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
1586,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
1587,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
1588,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
1589,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
1590,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
1591,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
1592,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
1593,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
1594,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
1595,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
1596,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
1597,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
1598,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
1599,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
1600,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
1601,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
1602,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
1603,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
1604,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
1605,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
1606,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
1607,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
1608,123.1366502,0.9203082,Buko,2588,5,1,Sedang
1609,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
1610,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
1611,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
1612,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
1613,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
1614,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
1615,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
1616,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
1617,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
1618,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
1619,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
1620,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
1621,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
1622,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
1623,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
1624,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
1625,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
1626,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
1627,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
1628,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
1629,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
1630,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
1631,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
1632,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
1633,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
1634,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
1635,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
1636,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
1637,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
1638,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
1639,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
1640,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
1641,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
1642,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
1643,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
1644,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
1645,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
1646,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
1647,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
1648,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
1649,123.2983593,0.8991609,Langi,2973,3,2,Sedang
1650,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
1651,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
1652,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
1653,123.3194606,0.8587119,Paku,2677,7,2,Sedang
1654,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
1655,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
1656,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
1657,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
1658,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
1659,123.2598784,0.8956402,Tote,2845,6,2,Sedang
1660,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
1661,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
1662,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
1663,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
1664,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
1665,123.4854829,0.882902,Binuni,2693,6,2,Sedang
1666,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
1667,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
1668,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
1669,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
1670,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
1671,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
1672,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
1673,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
1674,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
1675,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
1676,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
1677,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
1678,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
1679,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
1680,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
1681,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
1682,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
1683,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
1684,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
1685,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
1686,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
1687,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
1688,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
1689,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
1690,123.2324598,0.7244381,Mome,2681,1,2,Sedang
1691,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
1692,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
1693,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
1694,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
1695,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
1696,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
1697,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
1698,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
1699,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
1700,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
1701,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
1702,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
1703,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
1704,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
1705,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
1706,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
1707,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
1708,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
1709,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
1710,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
1711,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
1712,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
1713,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
1714,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
1715,123.1366502,0.9203082,Buko,2588,5,1,Sedang
1716,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
1717,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
1718,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
1719,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
1720,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
1721,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
1722,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
1723,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
1724,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
1725,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
1726,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
1727,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
1728,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
1729,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
1730,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
1731,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
1732,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
1733,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
1734,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
1735,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
1736,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
1737,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
1738,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
1739,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
1740,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
1741,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
1742,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
1743,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
1744,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
1745,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
1746,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
1747,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
1748,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
1749,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
1750,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
1751,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
1752,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
1753,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
1754,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
1755,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
1756,123.2983593,0.8991609,Langi,2973,3,2,Sedang
1757,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
1758,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
1759,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
1760,123.3194606,0.8587119,Paku,2677,7,2,Sedang
1761,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
1762,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
1763,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
1764,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
1765,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
1766,123.2598784,0.8956402,Tote,2845,6,2,Sedang
1767,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
1768,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
1769,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
1770,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
1771,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
1772,123.4854829,0.882902,Binuni,2693,6,2,Sedang
1773,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
1774,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
1775,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
1776,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
1777,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
1778,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
1779,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
1780,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
1781,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
1782,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
1783,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
1784,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
1785,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
1786,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
1787,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
1788,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
1789,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
1790,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
1791,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
1792,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
1793,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
1794,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
1795,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
1796,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
1797,123.2324598,0.7244381,Mome,2681,1,2,Sedang
1798,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
1799,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
1800,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
1801,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
1802,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
1803,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
1804,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
1805,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
1806,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
1807,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
1808,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
1809,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
1810,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
1811,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
1812,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
1813,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
1814,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
1815,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
1816,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
1817,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
1818,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
1819,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
1820,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
1821,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
1822,123.1366502,0.9203082,Buko,2588,5,1,Sedang
1823,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
1824,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
1825,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
1826,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
1827,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
1828,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
1829,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
1830,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
1831,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
1832,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
1833,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
1834,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
1835,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
1836,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
1837,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
1838,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
1839,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
1840,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
1841,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
1842,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
1843,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
1844,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
1845,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
1846,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
1847,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
1848,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
1849,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
1850,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
1851,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
1852,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
1853,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
1854,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
1855,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
1856,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
1857,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
1858,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
1859,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
1860,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
1861,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
1862,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
1863,123.2983593,0.8991609,Langi,2973,3,2,Sedang
1864,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
1865,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
1866,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
1867,123.3194606,0.8587119,Paku,2677,7,2,Sedang
1868,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
1869,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
1870,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
1871,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
1872,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
1873,123.2598784,0.8956402,Tote,2845,6,2,Sedang
